Catalog Nbr,Section,Acad Group,Class Nbr,Subject,Course Title,Component,Days,Time,Location,Instructor,Units,Class Duration
 505,1,"Music, Theatre & Dance",26791,Musicology,Special Course,Lecture,"Monday, Wednesday",10-1130AM,2058 MOORE,Professor Cruz,3.00,Full Term
 505,2,"Music, Theatre & Dance",27236,Musicology,Special Course,Lecture,"Tuesday, Thursday",1-230PM,2020 MOORE,Professor Bodiford,3.00,Full Term
 506,1,"Music, Theatre & Dance",23317,Musicology,Special Course,Lecture,"Tuesday, Thursday",830-10AM,3219 MOORE,Professor Mengozzi,3.00,Full Term
 507,1,"Music, Theatre & Dance",26792,Musicology,Special Course,Lecture,"Tuesday, Thursday",1-230PM,3213 MOORE,Professor Lam,3.00,Full Term
 509,1,"Music, Theatre & Dance",12930,Musicology,Musicol Pedagogy,Seminar,Monday,130-430PM,3219 MOORE,Professor Garrett,3.00,Full Term
 521,1,"Music, Theatre & Dance",30320,Musicology,Mus Classic Era,Lecture,"Monday, Wednesday",1-230PM,2032 MOORE,Professor Oliva,3.00,Full Term
 565,1,"Music, Theatre & Dance",33917,Musicology,Music in Africa,Lecture,"Monday, Wednesday",1-230PM,1300 CHEM,"Professor Askew, Professor Lwanga",3.00,Full Term
 581,1,"Music, Theatre & Dance",12931,Musicology,Special Projects,Individual Instruction,not available,unknown,to be determined,not available,1.00-4.00,Full Term
 581,358,"Music, Theatre & Dance",24954,Musicology,Special Projects,Individual Instruction,not available,unknown,to be determined,Professor Cruz,1.00-4.00,Full Term
 581,362,"Music, Theatre & Dance",16101,Musicology,Special Projects,Individual Instruction,not available,unknown,to be determined,Professor Clague -- he him,1.00-4.00,Full Term
 581,363,"Music, Theatre & Dance",16995,Musicology,Special Projects,Individual Instruction,not available,unknown,to be determined,Professor Garrett,1.00-4.00,Full Term
 581,364,"Music, Theatre & Dance",18170,Musicology,Special Projects,Individual Instruction,not available,unknown,to be determined,Professor Castro,1.00-4.00,Full Term
 591,1,"Music, Theatre & Dance",15413,Musicology,Musicol Thesis,Individual Instruction,not available,unknown,to be determined,not available,2.00-6.00,Full Term
 591,362,"Music, Theatre & Dance",26010,Musicology,Musicol Thesis,Individual Instruction,not available,unknown,to be determined,Professor Clague -- he him,2.00-6.00,Full Term
 591,363,"Music, Theatre & Dance",17865,Musicology,Musicol Thesis,Individual Instruction,not available,unknown,to be determined,Professor Garrett,2.00-6.00,Full Term
 592,357,"Music, Theatre & Dance",19117,Musicology,Musicology Paper,Individual Instruction,not available,1-1AM,to be determined,not available,2.00-6.00,Full Term
 605,1,"Music, Theatre & Dance",31732,Musicology,Special Course,Seminar,"Tuesday, Thursday",12-130PM,3219 MOORE,Professor Kaur,3.00,Full Term
 631,1,"Music, Theatre & Dance",31006,Musicology,Hist-Appl Perf Prac,Lecture,"Tuesday, Thursday",10-1130AM,3219 MOORE,Professor Lam,3.00,Full Term
 641,1,"Music, Theatre & Dance",33918,Musicology,Early Renaiss Music,Seminar,"Tuesday, Thursday",830-10AM,3219 MOORE,Professor Mengozzi,3.00,Full Term
 650,1,"Music, Theatre & Dance",33919,Musicology,Music of U S,Seminar,Thursday,2-5PM,to be determined,Professor Clague -- he him,3.00,Full Term
 760,1,"Music, Theatre & Dance",37960,Musicology,Colloq in Ethnomus,Seminar,Thursday,4-5PM,3213 MOORE,Professor Castro,1.00,Full Term
 881,1,"Music, Theatre & Dance",12933,Musicology,Special Readings,Individual Instruction,not available,unknown,to be determined,not available,2.00-6.00,Full Term
 881,362,"Music, Theatre & Dance",16099,Musicology,Special Readings,Individual Instruction,not available,unknown,to be determined,Professor Clague -- he him,2.00-6.00,Full Term
 881,364,"Music, Theatre & Dance",18252,Musicology,Special Readings,Individual Instruction,not available,unknown,to be determined,Professor Castro,2.00-6.00,Full Term
 900,1,"Music, Theatre & Dance",12934,Musicology,Preliminary Exam,Individual Instruction,not available,unknown,to be determined,not available,1.00,Full Term
 900,357,"Music, Theatre & Dance",13357,Musicology,Preliminary Exam,Individual Instruction,not available,unknown,to be determined,Professor Lam,1.00,Full Term
 990,1,"Music, Theatre & Dance",12935,Musicology,Diss-Precand,Individual Instruction,not available,unknown,to be determined,not available,1.00-8.00,Full Term
 990,358,"Music, Theatre & Dance",32492,Musicology,Diss-Precand,Individual Instruction,not available,unknown,to be determined,Professor Cruz,1.00-8.00,Full Term
 990,362,"Music, Theatre & Dance",16106,Musicology,Diss-Precand,Individual Instruction,not available,unknown,to be determined,Professor Clague -- he him,1.00-8.00,Full Term
 990,363,"Music, Theatre & Dance",18217,Musicology,Diss-Precand,Individual Instruction,not available,unknown,to be determined,Professor Garrett,1.00-8.00,Full Term
 990,364,"Music, Theatre & Dance",18462,Musicology,Diss-Precand,Individual Instruction,not available,unknown,to be determined,Professor Castro,1.00-8.00,Full Term
 990,366,"Music, Theatre & Dance",32608,Musicology,Diss-Precand,Individual Instruction,not available,unknown,to be determined,Professor Pierce,1.00-8.00,Full Term
 995,1,"Music, Theatre & Dance",12936,Musicology,Diss-Cand,Individual Instruction,not available,unknown,to be determined,not available,8.00,Full Term
 995,358,"Music, Theatre & Dance",32491,Musicology,Diss-Cand,Individual Instruction,not available,unknown,to be determined,Professor Cruz,8.00,Full Term
 995,359,"Music, Theatre & Dance",32078,Musicology,Diss-Cand,Individual Instruction,not available,unknown,to be determined,Professor Fulcher,8.00,Full Term
 995,362,"Music, Theatre & Dance",16143,Musicology,Diss-Cand,Individual Instruction,not available,unknown,to be determined,Professor Clague -- he him,8.00,Full Term
 995,363,"Music, Theatre & Dance",18284,Musicology,Diss-Cand,Individual Instruction,not available,unknown,to be determined,Professor Garrett,8.00,Full Term
 995,364,"Music, Theatre & Dance",18464,Musicology,Diss-Cand,Individual Instruction,not available,unknown,to be determined,Professor Castro,8.00,Full Term
 995,366,"Music, Theatre & Dance",32609,Musicology,Diss-Cand,Individual Instruction,not available,unknown,to be determined,Professor Pierce,8.00,Full Term
 995,367,"Music, Theatre & Dance",20273,Musicology,Diss-Cand,Individual Instruction,not available,unknown,to be determined,Professor Mengozzi,8.00,Full Term
 291,1,"Music, Theatre & Dance",24695,Music Performance,Independent Study,Individual Instruction,not available,unknown,to be determined,not available,1.00-4.00,Full Term
 291,82,"Music, Theatre & Dance",32564,Music Performance,Independent Study,Individual Instruction,not available,unknown,to be determined,Professor Lucas,1.00-4.00,Full Term
 291,238,"Music, Theatre & Dance",24698,Music Performance,Independent Study,Individual Instruction,not available,unknown,to be determined,Professor Thompson,1.00-4.00,Full Term
 291,241,"Music, Theatre & Dance",24716,Music Performance,Independent Study,Individual Instruction,not available,unknown,to be determined,Professor Piper,1.00-4.00,Full Term
 291,269,"Music, Theatre & Dance",32682,Music Performance,Independent Study,Individual Instruction,not available,unknown,to be determined,Professor Lyman,1.00-4.00,Full Term
 300,1,"Music, Theatre & Dance",22743,Music Performance,Video Game Music,Lecture,"Tuesday, Thursday",4-5PM,UMMA AUD,Professor Thompson,2.00,Full Term
 391,1,"Music, Theatre & Dance",24696,Music Performance,Independent Study,Individual Instruction,not available,unknown,to be determined,not available,1.00-4.00,Full Term
 391,238,"Music, Theatre & Dance",24699,Music Performance,Independent Study,Individual Instruction,not available,unknown,to be determined,Professor Thompson,1.00-4.00,Full Term
 401,3,"Music, Theatre & Dance",17859,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Halen,1.00,Full Term
 401,4,"Music, Theatre & Dance",17860,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Berofsky,1.00,Full Term
 401,5,"Music, Theatre & Dance",24080,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Jackson,1.00,Full Term
 401,7,"Music, Theatre & Dance",18633,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Aaron,1.00,Full Term
 401,13,"Music, Theatre & Dance",21445,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Corey,1.00,Full Term
 401,14,"Music, Theatre & Dance",21559,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Porter,1.00,Full Term
 401,16,"Music, Theatre & Dance",22295,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Cantor,1.00,Full Term
 401,26,"Music, Theatre & Dance",32688,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Kiesler,1.00,Full Term
 401,29,"Music, Theatre & Dance",19951,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Rogers Jr,1.00,Full Term
 401,30,"Music, Theatre & Dance",26008,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Sarath,1.00,Full Term
 401,54,"Music, Theatre & Dance",22279,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Gascho,1.00,Full Term
 401,66,"Music, Theatre & Dance",32853,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Keller,1.00,Full Term
 401,105,"Music, Theatre & Dance",24890,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Harding,1.00,Full Term
 401,129,"Music, Theatre & Dance",22839,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Greene,1.00,Full Term
 401,163,"Music, Theatre & Dance",26449,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Coade,1.00,Full Term
 401,181,"Music, Theatre & Dance",32602,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Eldan,1.00,Full Term
 401,209,"Music, Theatre & Dance",26356,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Lusmann,1.00,Full Term
 401,211,"Music, Theatre & Dance",25050,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Washington,1.00,Full Term
 401,240,"Music, Theatre & Dance",23021,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Olsen,1.00,Full Term
 401,306,"Music, Theatre & Dance",22848,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Santos,1.00,Full Term
 401,307,"Music, Theatre & Dance",25072,Music Performance,Curr Practical Exp,Lecture,not available,unknown,to be determined,Professor Chambers he-they,1.00,Full Term
 440,1,"Music, Theatre & Dance",23953,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,not available,0.00,Full Term
 440,54,"Music, Theatre & Dance",23964,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Gascho,0.00,Full Term
 440,63,"Music, Theatre & Dance",23974,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Kibbie,0.00,Full Term
 440,82,"Music, Theatre & Dance",23976,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Lucas,0.00,Full Term
 440,85,"Music, Theatre & Dance",23969,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Hayden,0.00,Full Term
 440,87,"Music, Theatre & Dance",23961,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Bishop  he-him-his,0.00,Full Term
 440,102,"Music, Theatre & Dance",23959,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Bengtson,0.00,Full Term
 440,104,"Music, Theatre & Dance",23985,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Skelton,0.00,Full Term
 440,105,"Music, Theatre & Dance",23968,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Harding,0.00,Full Term
 440,112,"Music, Theatre & Dance",23984,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Shirley,0.00,Full Term
 440,126,"Music, Theatre & Dance",23963,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Collier,0.00,Full Term
 440,129,"Music, Theatre & Dance",23966,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Greene,0.00,Full Term
 440,154,"Music, Theatre & Dance",23988,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Votapek,0.00,Full Term
 440,157,"Music, Theatre & Dance",23958,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Belen,0.00,Full Term
 440,161,"Music, Theatre & Dance",23972,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Holland,0.00,Full Term
 440,162,"Music, Theatre & Dance",23983,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Schotten,0.00,Full Term
 440,172,"Music, Theatre & Dance",23960,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Berofsky,0.00,Full Term
 440,178,"Music, Theatre & Dance",23957,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Aaron,0.00,Full Term
 440,181,"Music, Theatre & Dance",26252,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Eldan,0.00,Full Term
 440,184,"Music, Theatre & Dance",23975,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Ambrose King,0.00,Full Term
 440,208,"Music, Theatre & Dance",23990,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor West,0.00,Full Term
 440,209,"Music, Theatre & Dance",23977,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Lusmann,0.00,Full Term
 440,211,"Music, Theatre & Dance",23989,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Washington,0.00,Full Term
 440,212,"Music, Theatre & Dance",23986,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Toppin,0.00,Full Term
 440,216,"Music, Theatre & Dance",23971,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Herseth,0.00,Full Term
 440,219,"Music, Theatre & Dance",23970,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Helton,0.00,Full Term
 440,232,"Music, Theatre & Dance",23967,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Halen,0.00,Full Term
 440,240,"Music, Theatre & Dance",23980,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Olsen,0.00,Full Term
 440,241,"Music, Theatre & Dance",23981,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Piper,0.00,Full Term
 440,252,"Music, Theatre & Dance",23991,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Wilson,0.00,Full Term
 440,253,"Music, Theatre & Dance",23973,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Jackson,0.00,Full Term
 440,255,"Music, Theatre & Dance",23987,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor Unsworth,0.00,Full Term
 440,261,"Music, Theatre & Dance",23979,Music Performance,Senior Recital,Individual Instruction,not available,unknown,to be determined,Professor McAllister,0.00,Full Term
